name,extension,path,dirs
EXIT__from_Milwaukee__WI_-Dirt_Floor,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\EXIT__from_Milwaukee__WI_-Dirt_Floor.mp3,folkcountry
E_J__Wells-Rhyolite__Build_My_Gallows_High_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\E_J__Wells-Rhyolite__Build_My_Gallows_High_.mp3,folkcountry
Fallen_Angels__Chicago_-Make_Me_A_Train,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Fallen_Angels__Chicago_-Make_Me_A_Train.mp3,folkcountry
FOR_THE_CAUSE-Eden_June,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\FOR_THE_CAUSE-Eden_June.mp3,folkcountry
FOR_THE_CAUSE-hanging_by_a_thread,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\FOR_THE_CAUSE-hanging_by_a_thread.mp3,folkcountry
FOR_THE_CAUSE-This_is_what_love_looks_like,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\FOR_THE_CAUSE-This_is_what_love_looks_like.mp3,folkcountry
Francisco_Lobato-Love_Of_My_Life,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Francisco_Lobato-Love_Of_My_Life.mp3,folkcountry
Frank_Williamson-Ticket_To_Nashville,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Frank_Williamson-Ticket_To_Nashville.mp3,folkcountry
Frozen_Feet-Mama,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Frozen_Feet-Mama.mp3,folkcountry
genuine_junk_band-In_Kentucky,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\genuine_junk_band-In_Kentucky.mp3,folkcountry
Hattie-Come_Into_My_Room,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Hattie-Come_Into_My_Room.mp3,folkcountry
Hattie-Love_Chain,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Hattie-Love_Chain.mp3,folkcountry
Hattie-Winter_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Hattie-Winter_Blues.mp3,folkcountry
Heather_Abrahams-Eternal_Fire,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Heather_Abrahams-Eternal_Fire.mp3,folkcountry
Heather_Bodell-Forever_and_Always_Sample,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Heather_Bodell-Forever_and_Always_Sample.mp3,folkcountry
Hicks_In_Trucks-Rom_nce_TN,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Hicks_In_Trucks-Rom_nce_TN.mp3,folkcountry
Hillbillys_from_Space-Fortune_Cookies,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Hillbillys_from_Space-Fortune_Cookies.mp3,folkcountry
Hillbilly_Winos-The_Grind,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Hillbilly_Winos-The_Grind.mp3,folkcountry
HogWhitman-Reds__Yellows__and_Rainbows,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\HogWhitman-Reds__Yellows__and_Rainbows.mp3,folkcountry
Ian_McFeron_and_the_Band-Love_Me_Twice,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Ian_McFeron_and_the_Band-Love_Me_Twice.mp3,folkcountry
In_Blue_River-Japan,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\In_Blue_River-Japan.mp3,folkcountry
In_Blue_River-The_Girl_in_the_Yellow_Dress,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\In_Blue_River-The_Girl_in_the_Yellow_Dress.mp3,folkcountry
Jacques-That_Train_Song,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jacques-That_Train_Song.mp3,folkcountry
James_Theroux_Band-Hell_Bound_Train,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\James_Theroux_Band-Hell_Bound_Train.mp3,folkcountry
JC_Smith-Dulcinea,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JC_Smith-Dulcinea.mp3,folkcountry
JD_Myers-If_Love_Was_Like_A_Train,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JD_Myers-If_Love_Was_Like_A_Train.mp3,folkcountry
Jeff_Crandall-Rarebird,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jeff_Crandall-Rarebird.mp3,folkcountry
JEFF_WEST_AND_THE_JACKALS-NASHVILLE,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JEFF_WEST_AND_THE_JACKALS-NASHVILLE.mp3,folkcountry
Jennifer_Brantley-I_Need_A_Place,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jennifer_Brantley-I_Need_A_Place.mp3,folkcountry
Jenny_Lawrence-Ice,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jenny_Lawrence-Ice.mp3,folkcountry
Jessica_Eriksmoen-You_re_Gone,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jessica_Eriksmoen-You_re_Gone.mp3,folkcountry
Jimi_Heath-A_Girl,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jimi_Heath-A_Girl.mp3,folkcountry
Jim_Gilmour-Quarterline,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jim_Gilmour-Quarterline.mp3,folkcountry
Jinder-Waiting_Line,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jinder-Waiting_Line.mp3,folkcountry
JNS-I_Know,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JNS-I_Know.mp3,folkcountry
Joe_Nobody-California,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Joe_Nobody-California.mp3,folkcountry
JoList-Nothing_Sweet,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JoList-Nothing_Sweet.mp3,folkcountry
Joseph_Hathaway-Why_Do_You_Keep_Trying_To_Break_My_Heart_In_Two,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Joseph_Hathaway-Why_Do_You_Keep_Trying_To_Break_My_Heart_In_Two.mp3,folkcountry
JoshChristian-FOR_THE_LOVE_OF_MONEY,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JoshChristian-FOR_THE_LOVE_OF_MONEY.mp3,folkcountry
JoshChristian-Welcome_Back,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\JoshChristian-Welcome_Back.mp3,folkcountry
Josh_Lederman_y_Los_Diablos-The_Northern_Wind,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Josh_Lederman_y_Los_Diablos-The_Northern_Wind.mp3,folkcountry
Josh_Rubino-If_the_Sculpture_Could_Speak,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Josh_Rubino-If_the_Sculpture_Could_Speak.mp3,folkcountry
Josh_Rubino-Love_Will_Find_A_Way,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Josh_Rubino-Love_Will_Find_A_Way.mp3,folkcountry
Jug_in_Hand-Brennon_on_the_Moor,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jug_in_Hand-Brennon_on_the_Moor.mp3,folkcountry
Jug_in_Hand-Nova_Scotia,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Jug_in_Hand-Nova_Scotia.mp3,folkcountry
Justin_Sandercoe-Imperfect,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Justin_Sandercoe-Imperfect.mp3,folkcountry
Kaytie_Austin-Boomerang,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Kaytie_Austin-Boomerang.mp3,folkcountry
Keith_Hinton-Prayer_for_Sara_Jane,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Keith_Hinton-Prayer_for_Sara_Jane.mp3,folkcountry
Keith_Thompson_and_the_Rye-Bayou_Lullaby,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Keith_Thompson_and_the_Rye-Bayou_Lullaby.mp3,folkcountry
Kevroy_Potter-When_I_Get_It_Right,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Kevroy_Potter-When_I_Get_It_Right.mp3,folkcountry
Leo_s_Leeway-Reckless_Tonight,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Leo_s_Leeway-Reckless_Tonight.mp3,folkcountry
l_apparition-Black_Eyed_Baby,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\l_apparition-Black_Eyed_Baby.mp3,folkcountry
manicdown-Pay_Attention,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\manicdown-Pay_Attention.mp3,folkcountry
Marc_Giannotti-worry_bout_that,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Marc_Giannotti-worry_bout_that.mp3,folkcountry
Maskil-Bighorn_Mountains,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Maskil-Bighorn_Mountains.mp3,folkcountry
Maskil-Silent_Warrior,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Maskil-Silent_Warrior.mp3,folkcountry
matthews_granade-Opie_s_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\matthews_granade-Opie_s_Blues.mp3,folkcountry
matthew_smith-your_own_little_world,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\matthew_smith-your_own_little_world.mp3,folkcountry
melissa_warner_band-anything_but_brave,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\melissa_warner_band-anything_but_brave.mp3,folkcountry
melissa_warner_band-slim_chance,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\melissa_warner_band-slim_chance.mp3,folkcountry
Mercer_Mayer-Master_of_the_Obvious,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Mercer_Mayer-Master_of_the_Obvious.mp3,folkcountry
Mike_Arechiga-American_Made,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Mike_Arechiga-American_Made.mp3,folkcountry
Mike_Beck-The_Ghost_of_Mrs__Adler,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Mike_Beck-The_Ghost_of_Mrs__Adler.mp3,folkcountry
MILLENIUM_COWBOY-12_Step_Song,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MILLENIUM_COWBOY-12_Step_Song.mp3,folkcountry
MILLENIUM_COWBOY-ANTHEM_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MILLENIUM_COWBOY-ANTHEM_.mp3,folkcountry
MILLENIUM_COWBOY-BUILD_A_BOAT_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MILLENIUM_COWBOY-BUILD_A_BOAT_.mp3,folkcountry
MILLENIUM_COWBOY-DOWN_THAT_ROAD___,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MILLENIUM_COWBOY-DOWN_THAT_ROAD___.mp3,folkcountry
MILLENIUM_COWBOY-HARD_2_GET_A_WOMAN_OUT_OF_NEW_ORLEANS,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MILLENIUM_COWBOY-HARD_2_GET_A_WOMAN_OUT_OF_NEW_ORLEANS.mp3,folkcountry
MILLENIUM_COWBOY-Sky_Today,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MILLENIUM_COWBOY-Sky_Today.mp3,folkcountry
MOJO___Eugene__OR-Dreams,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\MOJO___Eugene__OR-Dreams.mp3,folkcountry
Nate_Pearce-Leavin__California,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nate_Pearce-Leavin__California.mp3,folkcountry
Nathan_Davis-John_Coltrane,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nathan_Davis-John_Coltrane.mp3,folkcountry
Nathan_Sheppard-Carried_Away,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nathan_Sheppard-Carried_Away.mp3,folkcountry
Nathan_Sheppard_2002-Carolina,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nathan_Sheppard_2002-Carolina.mp3,folkcountry
Nathan_Sheppard_2002-Dying_Day,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nathan_Sheppard_2002-Dying_Day.mp3,folkcountry
Nathan_Sheppard_Band-Traveling_On,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nathan_Sheppard_Band-Traveling_On.mp3,folkcountry
Nathan_Sheppard_II-Damn_Good_Dawg,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Nathan_Sheppard_II-Damn_Good_Dawg.mp3,folkcountry
Noel_Shannon-Heading_South,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Noel_Shannon-Heading_South.mp3,folkcountry
Noel_Shannon-How_far_can_you_fall,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Noel_Shannon-How_far_can_you_fall.mp3,folkcountry
Noel_Shannon-Long_Way_home,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Noel_Shannon-Long_Way_home.mp3,folkcountry
noel_sullivan-Cowgirl_Cha_Cha,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\noel_sullivan-Cowgirl_Cha_Cha.mp3,folkcountry
no_soap_radio-What_You_re_Wearing,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\no_soap_radio-What_You_re_Wearing.mp3,folkcountry
one_lane_bridge-Get_Me_to_the_Rodeo,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\one_lane_bridge-Get_Me_to_the_Rodeo.mp3,folkcountry
Organ_Donors-Power_and_Glory,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Organ_Donors-Power_and_Glory.mp3,folkcountry
Paper_Tiger-Life,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Paper_Tiger-Life.mp3,folkcountry
Pawnshop_Roses-Little_Star,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Pawnshop_Roses-Little_Star.mp3,folkcountry
Pete__Berwick-Only_Bleeding,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Pete__Berwick-Only_Bleeding.mp3,folkcountry
Piedmont_Chris_Johnson-Tobacco___Tea,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Piedmont_Chris_Johnson-Tobacco___Tea.mp3,folkcountry
Pondering_Judd-Caroline,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Pondering_Judd-Caroline.mp3,folkcountry
Pondering_Judd-Losing,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Pondering_Judd-Losing.mp3,folkcountry
Pondering_Judd-Slim,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Pondering_Judd-Slim.mp3,folkcountry
Porch_Daddies-Within_You,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Porch_Daddies-Within_You.mp3,folkcountry
ptM-Vacation_Getaway,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\ptM-Vacation_Getaway.mp3,folkcountry
pubside_down-rockin__landlady,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\pubside_down-rockin__landlady.mp3,folkcountry
Rebecca_Hall-Hard_Way_to_Learn,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Rebecca_Hall-Hard_Way_to_Learn.mp3,folkcountry
Rebecca_Hall-Like_You_Do,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Rebecca_Hall-Like_You_Do.mp3,folkcountry
Rebecca_Hall-Not_the_Same,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Rebecca_Hall-Not_the_Same.mp3,folkcountry
Relative_Strangers-French_Girl,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Relative_Strangers-French_Girl.mp3,folkcountry
Relative_Strangers-Salt_Lake_City,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\folkcountry\Relative_Strangers-Salt_Lake_City.mp3,folkcountry
